636:1.58795393,-1.40605390,2.01307964,-0.94307774,0.11923438,1.00113106,1.25549185,0.09213945,1.39147508,2.56021714,0.59625202,0.61223507,-0.71808660,-0.22763385,-1.80788565,-0.89363426,-1.31001163,0.21609545,-2.94509983,0.69015038,1.20519972,-0.83555460,0.71282309,0.96678901,2.55364251,0.76430529,-0.17189494,1.87594748,1.54334843,0.79722118,2.30469251,-1.39830208,-0.91187000,1.20830452,1.46062279,1.46758711,0.49175620,0.05453156,-0.56756002,2.05521536,0.04134621,-2.39831901,-0.21300226,-0.10712181,-0.44748950,3.26717114,4.77130365,1.74407315,-0.46558863,3.77699089,0.93910354,-1.21981502,0.39504576,-1.04363537,5.31745338,0.11723337,1.89155352,-2.58969378,-1.74193954,0.89439309,3.43030143,0.70796216,1.61863899,-1.35628438,0.86348808,-1.18059719,-0.62032098,2.35947704,-1.81293142,-3.00181890,2.26628757,-0.90314484,-0.74402130,-0.41475067,-2.88027215,1.79828024,-0.10718439,-1.17878366,-0.80932873,0.76454473,0.59402078,-1.05606997,-0.86176020,-0.44441801,-2.10617900,1.23057258,1.11431885,-0.35589567,-1.00475073,0.17234376,3.21206069,-0.09919792,-0.18237929,-0.24655128,1.93953776,-0.99163061,0.64814270,0.23114470,-1.68645561,1.55488861,-2.77308559,-0.64800406,1.43842840,0.79472399,5.23239470,1.98755622,-0.18368582,0.42014426,-2.99900436,-1.36754608,-1.08783722,1.28051019,0.27191836,-2.59205794,-1.63455534,-2.04415321,1.94575894,-0.87573028,-1.40544891,1.23264623,0.28758091,-2.49743819,1.91686749,-2.23234200,1.21866667,-0.00175424,-1.40027833,0.55252653
501:0.70670933,-0.67273623,0.88533151,-0.46346861,0.11377198,0.42458877,0.61727178,0.01010962,0.58943826,1.20748770,0.33153540,0.29861981,-0.28669256,-0.11478069,-0.88447684,-0.36836183,-0.65586036,0.03840927,-1.37910771,0.31179631,0.62877315,-0.32333940,0.32257548,0.48803392,1.23573434,0.41065767,-0.07142189,0.87123054,0.77804315,0.32153350,1.03888988,-0.71107614,-0.49436766,0.48458603,0.71418530,0.69691324,0.25844726,0.03284515,-0.27712658,0.99109024,-0.01490192,-1.08711994,-0.08520047,-0.13296536,-0.21080697,1.54458141,2.24254560,0.82794780,-0.26272282,1.79818285,0.45739388,-0.50784701,0.23516905,-0.47561648,2.42821455,0.07114005,0.95515043,-1.28412223,-0.83698034,0.39607638,1.62640333,0.37665516,0.74845344,-0.68253750,0.35225049,-0.55594146,-0.22803636,1.07907927,-0.85493076,-1.42534018,1.07681763,-0.43397540,-0.40282553,-0.12709834,-1.33141220,0.82270521,-0.01841066,-0.60199249,-0.31644154,0.33749306,0.34294832,-0.57692653,-0.32819897,-0.15551092,-0.97937667,0.64999402,0.46055356,-0.18695809,-0.47791290,0.05856076,1.48068976,-0.04729342,-0.08440986,-0.06736632,0.97607839,-0.48309168,0.32165030,0.14895812,-0.79373145,0.80377883,-1.23655403,-0.29235315,0.64952099,0.40119976,2.51659083,0.90702420,-0.10639759,0.25355756,-1.37506890,-0.66106093,-0.51426721,0.59491563,0.14830601,-1.25912714,-0.78853863,-0.98593336,0.86882049,-0.36813998,-0.71567035,0.57560033,0.16416274,-1.19640934,0.89665240,-1.07792819,0.63178420,0.03858127,-0.62028176,0.23847649
521:0.58720630,-0.57196242,0.75990647,-0.40356836,0.10411902,0.38799778,0.53549820,0.03636417,0.48631635,1.03594685,0.28088215,0.26308697,-0.21156402,-0.12032691,-0.78610522,-0.29364368,-0.56693846,0.00716759,-1.20134163,0.26364559,0.53784561,-0.25895345,0.27155501,0.41759419,1.07936096,0.37954688,-0.07690345,0.75134623,0.67983657,0.28035694,0.88472658,-0.61355770,-0.43994862,0.40609559,0.61928827,0.59216577,0.21432039,0.03790414,-0.25093633,0.89385641,-0.00645356,-0.93498671,-0.08023398,-0.11567919,-0.18365321,1.33185565,1.94816124,0.71711981,-0.26162601,1.54342008,0.37360731,-0.43153650,0.19965719,-0.42897660,2.10563874,0.06533135,0.81696302,-1.07837236,-0.71519977,0.32782048,1.41148126,0.32475543,0.65200794,-0.61484593,0.30385068,-0.47462541,-0.19376267,0.91768622,-0.74047542,-1.26040971,0.93361270,-0.37297329,-0.36067802,-0.08261791,-1.13258481,0.69925159,-0.01183833,-0.49840498,-0.25796831,0.28087586,0.30879393,-0.51550984,-0.26397389,-0.11682783,-0.84656847,0.54142386,0.40510738,-0.20754299,-0.41534114,0.04013462,1.28396320,-0.07533695,-0.06787550,-0.07036548,0.83750147,-0.41189957,0.26957867,0.13059355,-0.68660522,0.72218996,-1.06822741,-0.23656411,0.55733192,0.36152244,2.18276358,0.78294033,-0.09633934,0.22905155,-1.19906628,-0.56206256,-0.46580097,0.50092405,0.14071715,-1.10032427,-0.68314302,-0.85164064,0.74485511,-0.31598547,-0.61895210,0.51713055,0.14453337,-1.02044928,0.75552750,-0.95573223,0.57094961,0.03435546,-0.54506564,0.19632462
93:1.65743780,-1.41739190,2.03552032,-0.96353769,0.11233395,1.01424885,1.32204473,0.01801154,1.39847863,2.61774564,0.63345873,0.68008602,-0.73330778,-0.21745944,-1.86155581,-0.90270889,-1.42058337,0.21027805,-2.93180132,0.72484398,1.28204966,-0.70362008,0.66470325,0.98816669,2.63776469,0.77053964,-0.12313446,1.89700127,1.58682108,0.75150019,2.31243491,-1.38964760,-0.96988106,1.19140422,1.45482695,1.47081304,0.56203580,0.03242299,-0.52213597,2.14238596,0.06641720,-2.44733834,-0.16223559,-0.04962873,-0.45818096,3.30769968,4.90816498,1.79213023,-0.39931989,3.86269689,0.93188775,-1.18754160,0.48913991,-1.06553638,5.44230032,0.10903236,2.01090431,-2.67693019,-1.78159738,0.92140460,3.42861772,0.81959599,1.59429336,-1.42595708,0.88891673,-1.25486171,-0.63601249,2.42767143,-1.86992133,-3.03394318,2.34401178,-0.94927448,-0.76527017,-0.46944463,-2.94661665,1.81851685,-0.06917486,-1.29282689,-0.84142143,0.77082169,0.69799131,-1.08235180,-0.86479300,-0.48675928,-2.16754603,1.29819787,1.05998862,-0.27602604,-1.05970216,0.23584411,3.31455994,-0.10324904,-0.16965677,-0.22930518,1.93801165,-1.00320995,0.67702901,0.20731458,-1.74779797,1.55973840,-2.86207509,-0.63499844,1.43767977,0.78378147,5.39616728,2.03748655,-0.19077392,0.43297246,-2.99382782,-1.40526295,-1.11164153,1.35621691,0.24773246,-2.67477155,-1.67566514,-2.17242908,2.02878308,-0.81862831,-1.46346867,1.28353548,0.32222205,-2.59469032,2.00777745,-2.29185653,1.27471077,0.01002167,-1.43241704,0.61516136
867:0.75487190,-0.72525585,0.99450010,-0.46734515,0.03624409,0.57173234,0.70722812,0.05713988,0.66912562,1.32056856,0.37011230,0.26701379,-0.34928033,-0.14639381,-0.97325343,-0.39174697,-0.67567718,0.02583920,-1.47880900,0.31419200,0.69431984,-0.41287586,0.34925413,0.52794510,1.29001141,0.42003816,-0.08700614,0.95872551,0.81545818,0.38142815,1.16646612,-0.73922181,-0.57138288,0.57917905,0.71253538,0.75739497,0.29007298,0.05047126,-0.25030947,1.12443638,-0.02946751,-1.18461001,-0.11822701,-0.13642594,-0.26364198,1.59261727,2.43631959,0.89140952,-0.31504211,1.92850900,0.41092965,-0.58637905,0.22468385,-0.53033435,2.69844651,0.09178312,1.09662271,-1.37238717,-0.84281731,0.39707142,1.74185681,0.38509274,0.77987945,-0.73158276,0.42870119,-0.60035002,-0.24968599,1.18561888,-0.95119202,-1.53994179,1.19227493,-0.46513978,-0.45188108,-0.13722505,-1.49698591,0.90570050,0.02364970,-0.68423212,-0.33960718,0.32391649,0.33894986,-0.55460799,-0.36463827,-0.12624952,-1.00926936,0.58454174,0.55770642,-0.17805146,-0.53587949,0.02261126,1.60738087,-0.10203360,-0.03763107,-0.09450876,0.95724618,-0.54864883,0.37818357,0.09274580,-0.87675458,0.84565896,-1.34231472,-0.30212998,0.64221871,0.39041862,2.72037840,0.93651831,-0.09187963,0.26822388,-1.52805245,-0.67621958,-0.54296190,0.62971687,0.13973659,-1.35009587,-0.83486986,-1.02594364,0.93935317,-0.38326126,-0.78729868,0.66023242,0.17454217,-1.31118798,0.99837655,-1.12734401,0.62396550,-0.03350478,-0.73796874,0.25887626
858:2.12046599,-1.87860334,2.71388412,-1.28938341,0.12701887,1.33540142,1.68103158,0.09428278,1.90147686,3.43808103,0.77536237,0.81951261,-0.98433840,-0.29216897,-2.39739847,-1.23239839,-1.76619327,0.35382655,-3.92229247,0.91954213,1.61829889,-1.10285509,0.97043920,1.29372203,3.43639326,0.97018802,-0.22548297,2.51643229,2.02996540,1.08577657,3.07948995,-1.87626672,-1.19849873,1.62748933,1.96861267,1.94314265,0.64948744,0.06706522,-0.74854326,2.72831416,0.05381952,-3.17940569,-0.26868358,-0.07071352,-0.61386341,4.34783459,6.41189241,2.35532761,-0.57503641,5.09143686,1.26428497,-1.65176809,0.52957726,-1.40833068,7.15659332,0.16536933,2.52497053,-3.49518633,-2.34094882,1.22614372,4.52735806,0.94448334,2.20404744,-1.78865123,1.17967105,-1.58145261,-0.84865451,3.16968417,-2.47346449,-4.01586437,3.01652646,-1.19680893,-0.97126001,-0.60111570,-3.84403801,2.41575217,-0.15392564,-1.58634460,-1.12761784,1.04377317,0.82266939,-1.35913217,-1.18960369,-0.59063995,-2.84124684,1.65003884,1.45244968,-0.42281288,-1.39043796,0.30152622,4.33987904,-0.07077453,-0.26045766,-0.32323176,2.60751176,-1.26929128,0.84335607,0.35121256,-2.24448061,2.03468227,-3.73541617,-0.88682735,1.90436840,1.02583802,7.03717661,2.67361212,-0.23698954,0.51484156,-3.99251151,-1.83914566,-1.45151973,1.73475134,0.36894688,-3.47629786,-2.20733380,-2.75367904,2.63281393,-1.14459133,-1.84492731,1.63910723,0.39119941,-3.31706357,2.58275604,-2.97341537,1.60058558,-0.00774338,-1.92072308,0.78624517
341:0.56247616,-0.51292664,0.72152936,-0.38073739,0.09778215,0.27952605,0.53585643,-0.03006650,0.53541458,0.94880575,0.15760528,0.37274057,-0.30514494,-0.15667194,-0.64798069,-0.37445524,-0.44520640,0.16940975,-1.02792251,0.31695887,0.47687352,-0.25238642,0.24917638,0.34688354,1.03028214,0.26906168,-0.03327651,0.66872370,0.52476501,0.24068773,0.82648599,-0.48472446,-0.29097444,0.49248698,0.63222992,0.55910838,0.18539734,0.13498278,-0.22539911,0.66086143,-0.00702328,-0.89254880,-0.02417437,0.00767214,-0.16289464,1.13430667,1.72509134,0.71892142,-0.12015045,1.44458318,0.38903514,-0.43066183,0.21395904,-0.40119487,1.92917490,0.07693651,0.63907754,-0.97408926,-0.71420783,0.40752181,1.15159869,0.28703526,0.55918306,-0.44399175,0.35317692,-0.47586498,-0.17811742,0.91680628,-0.64264482,-1.05956244,0.77414960,-0.33206671,-0.29453179,-0.29327300,-1.02942216,0.61200690,-0.09403194,-0.50251567,-0.49391612,0.33750463,0.25567988,-0.33244884,-0.36190861,-0.21980792,-0.84422088,0.45632362,0.28527737,-0.02349722,-0.38281724,0.16447119,1.27330375,0.08109790,-0.13150099,-0.11532154,0.81800520,-0.30378765,0.21573454,0.14514978,-0.60641563,0.49012977,-1.03492987,-0.18192175,0.54615527,0.22592302,1.92232263,0.77739888,-0.03401520,0.19032989,-1.05055869,-0.51909417,-0.42060444,0.53123194,0.16674995,-0.97163558,-0.73834455,-0.81181967,0.67609441,-0.35661539,-0.46909487,0.41151482,0.21625778,-0.86001474,0.67075199,-0.85150671,0.44995913,0.04820771,-0.48348239,0.28634536
142:0.37564483,-0.37915507,0.53187084,-0.26200801,0.03106736,0.31963897,0.37284344,0.02196028,0.37106091,0.73585832,0.22465275,0.23369855,-0.15773717,-0.13755795,-0.51161414,-0.19081035,-0.36716938,-0.04928890,-0.84417856,0.15675819,0.40762922,-0.25689492,0.15879561,0.35570285,0.74294776,0.28420663,-0.06599220,0.48295259,0.52390677,0.20504685,0.62559408,-0.40482432,-0.34542832,0.30998647,0.40847930,0.48019299,0.10441558,0.03925222,-0.12117339,0.60852724,-0.00597659,-0.63592041,-0.07724743,-0.17258322,-0.14327672,0.89700013,1.29464853,0.50548393,-0.25049657,1.08045328,0.24743906,-0.30425546,0.17237699,-0.25352332,1.44769549,0.02564863,0.63783211,-0.76093167,-0.46453187,0.22765367,0.98288786,0.20927648,0.43769157,-0.45820615,0.21944390,-0.37106001,-0.07639078,0.60923886,-0.52495271,-0.83257258,0.69939351,-0.22232783,-0.28241688,-0.01309576,-0.81088376,0.51075143,0.02445587,-0.37804803,-0.17679250,0.17840405,0.13543376,-0.37126723,-0.15376818,-0.04729011,-0.51608986,0.31294006,0.28990966,-0.19458377,-0.30427760,-0.02276816,0.84599894,-0.10538746,-0.02635546,-0.03876406,0.56476468,-0.31408808,0.22621511,0.07185136,-0.39914721,0.52806604,-0.69918317,-0.17264035,0.37821132,0.22351098,1.51314008,0.48203260,-0.05594978,0.20244694,-0.81630814,-0.32827970,-0.30676085,0.32272914,0.08000717,-0.65222394,-0.52458531,-0.56297988,0.44504094,-0.22622423,-0.48389900,0.37665239,0.05274571,-0.70737630,0.55560082,-0.61268961,0.38027182,-0.00474238,-0.34817266,0.02792568
826:0.90678525,-0.86021310,1.19696259,-0.53893912,0.11242956,0.62673819,0.79273933,0.00891403,0.77449203,1.54043126,0.38557234,0.36623847,-0.37740022,-0.17743813,-1.10816228,-0.44528878,-0.81954342,0.06168353,-1.75053573,0.42038125,0.73595124,-0.43206787,0.37340263,0.62313563,1.54737759,0.46068794,-0.10841696,1.08198822,0.97302932,0.46801946,1.37472034,-0.82930267,-0.61643243,0.69145626,0.85921186,0.87924361,0.32681367,0.04793487,-0.29219982,1.27857387,0.01420958,-1.40381873,-0.13796626,-0.11267369,-0.26154050,1.86625898,2.86580968,1.04151845,-0.27196306,2.26321173,0.50355595,-0.68599898,0.29758540,-0.63192266,3.16455674,0.10270736,1.23638237,-1.61288214,-1.01411474,0.51124561,2.03744578,0.42651987,0.91986120,-0.88280988,0.46675393,-0.73318893,-0.32518321,1.35765910,-1.13059688,-1.81098390,1.35869026,-0.51204842,-0.49785942,-0.21996821,-1.72580552,1.03585112,-0.03631305,-0.73348540,-0.45713007,0.45315570,0.42723501,-0.67891985,-0.41713953,-0.25169969,-1.26206374,0.73451048,0.68504679,-0.21334392,-0.57128984,0.03985664,1.89884233,-0.09562904,-0.07922202,-0.08984064,1.14903474,-0.59692472,0.38979289,0.13259971,-0.99348265,0.95063692,-1.64970958,-0.33874437,0.84870434,0.43111530,3.15463972,1.20488358,-0.13123898,0.24428916,-1.77118754,-0.79425377,-0.65444905,0.77148938,0.18683669,-1.58970582,-0.94617343,-1.23361087,1.15187418,-0.45183861,-0.83585036,0.77850580,0.18599713,-1.50399995,1.16568005,-1.40137565,0.76717269,0.06653954,-0.84753579,0.29411927
790:0.87166625,-0.79351270,1.13662887,-0.55299407,0.09580883,0.58367437,0.69054282,0.05883164,0.75860554,1.46459115,0.42933249,0.35470062,-0.35333493,-0.14183401,-1.05269384,-0.50934553,-0.81276077,0.08949661,-1.66084969,0.38054365,0.76494116,-0.42210531,0.41616151,0.58868146,1.50527704,0.48568639,-0.04603218,1.05569148,0.95087928,0.45346841,1.30186558,-0.86238909,-0.61157560,0.63776428,0.88612574,0.91159618,0.28233859,0.06380047,-0.31475601,1.16058540,0.01768288,-1.34381247,-0.10752591,-0.12200289,-0.25521871,1.91867709,2.78069663,1.06490588,-0.25406829,2.20875001,0.54665869,-0.65539640,0.30472112,-0.59846449,3.00658011,0.06855620,1.18390656,-1.56091571,-1.08501971,0.50669038,1.98056126,0.47640973,0.88447672,-0.82509434,0.43191624,-0.70279640,-0.33749574,1.37783563,-1.05382907,-1.75479507,1.29919851,-0.53824556,-0.48283863,-0.20371874,-1.66310561,0.98593670,-0.01943568,-0.72474110,-0.42983693,0.40173191,0.37892538,-0.66654474,-0.43967849,-0.21450785,-1.15812039,0.78708428,0.63199776,-0.20847952,-0.63005155,0.09283024,1.81503654,-0.04944649,-0.13014422,-0.06936435,1.17721879,-0.60860193,0.40968230,0.17039701,-0.97572809,0.97227657,-1.61782956,-0.37624779,0.81623840,0.47356242,3.08307910,1.15069187,-0.15727337,0.25576669,-1.73467708,-0.79133433,-0.61971706,0.72798914,0.13667434,-1.55141819,-0.95564485,-1.20313561,1.13741803,-0.45661750,-0.82785094,0.67866981,0.17687851,-1.42700505,1.10481465,-1.29925728,0.77842611,0.02390288,-0.80058670,0.34202752
