1	2	M	technician	85711	1	1995	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	2	M	technician	85711	2	1995	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1	2	M	technician	85711	3	1995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1	2	M	technician	85711	4	1995	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1	2	M	technician	85711	5	1995	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0
1	2	M	technician	85711	6	1995	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1	2	M	technician	85711	7	1995	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
1	2	M	technician	85711	8	1995	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1	2	M	technician	85711	9	1995	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1	2	M	technician	85711	10	1996	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
1	2	M	technician	85711	11	1995	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
1	2	M	technician	85711	12	1995	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
1	2	M	technician	85711	13	1995	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	2	M	technician	85711	14	1994	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
1	2	M	technician	85711	15	1996	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1	2	M	technician	85711	16	1995	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1	2	M	technician	85711	17	1996	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0
1	2	M	technician	85711	18	1995	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1	2	M	technician	85711	19	1995	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1	2	M	technician	85711	20	1995	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
1	2	M	technician	85711	21	1996	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
1	2	M	technician	85711	22	1996	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
1	2	M	technician	85711	23	1996	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
1	2	M	technician	85711	24	1996	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1	2	M	technician	85711	25	1996	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	2	M	technician	85711	26	1995	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	2	M	technician	85711	27	1995	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	2	M	technician	85711	28	1995	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
1	2	M	technician	85711	29	1995	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1	2	M	technician	85711	30	1967	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1	2	M	technician	85711	31	1995	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0
1	2	M	technician	85711	32	1994	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1	2	M	technician	85711	33	1995	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
1	2	M	technician	85711	34	1995	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1	2	M	technician	85711	35	1995	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1	2	M	technician	85711	36	1995	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
1	2	M	technician	85711	37	1994	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1	2	M	technician	85711	38	1995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
1	2	M	technician	85711	39	1995	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
1	2	M	technician	85711	40	1995	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	2	M	technician	85711	41	1995	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	2	M	technician	85711	42	1994	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	2	M	technician	85711	43	1994	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
1	2	M	technician	85711	44	1994	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
1	2	M	technician	85711	45	1994	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1	2	M	technician	85711	46	1994	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1	2	M	technician	85711	47	1994	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1	2	M	technician	85711	48	1994	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1	2	M	technician	85711	49	1994	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1	2	M	technician	85711	50	1977	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0
1	2	M	technician	85711	51	1994	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0
1	2	M	technician	85711	52	1994	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1	2	M	technician	85711	53	1994	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1	2	M	technician	85711	54	1995	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
1	2	M	technician	85711	55	1994	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0
1	2	M	technician	85711	56	1994	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
1	2	M	technician	85711	57	1994	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1	2	M	technician	85711	58	1994	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1	2	M	technician	85711	59	1994	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1	2	M	technician	85711	60	1993	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1	2	M	technician	85711	61	1994	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1	2	M	technician	85711	62	1994	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1	2	M	technician	85711	63	1994	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	2	M	technician	85711	64	1994	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1	2	M	technician	85711	65	1993	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1	2	M	technician	85711	66	1995	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1	2	M	technician	85711	67	1994	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	2	M	technician	85711	68	1994	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
1	2	M	technician	85711	69	1994	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0
1	2	M	technician	85711	70	1994	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1	2	M	technician	85711	71	1994	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1	2	M	technician	85711	72	1994	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
1	2	M	technician	85711	73	1994	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1	2	M	technician	85711	74	1965	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1	2	M	technician	85711	75	1994	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1	2	M	technician	85711	76	1993	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
1	2	M	technician	85711	77	1993	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
1	2	M	technician	85711	78	1993	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1	2	M	technician	85711	79	1993	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1	2	M	technician	85711	80	1993	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1	2	M	technician	85711	81	1994	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1	2	M	technician	85711	82	1993	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1	2	M	technician	85711	83	1993	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1	2	M	technician	85711	84	1994	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
1	2	M	technician	85711	85	1994	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	2	M	technician	85711	86	1993	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1	2	M	technician	85711	87	1993	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1	2	M	technician	85711	88	1993	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1	2	M	technician	85711	89	1982	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
1	2	M	technician	85711	90	1993	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0
1	2	M	technician	85711	91	1993	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1	2	M	technician	85711	92	1993	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
1	2	M	technician	85711	93	1996	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1	2	M	technician	85711	94	1990	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	2	M	technician	85711	95	1992	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1	2	M	technician	85711	96	1991	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
1	2	M	technician	85711	97	1990	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
1	2	M	technician	85711	98	1991	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
1	2	M	technician	85711	99	1937	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1	2	M	technician	85711	100	1997	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0
1	2	M	technician	85711	101	1981	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
1	2	M	technician	85711	102	1970	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	2	M	technician	85711	103	1996	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1	2	M	technician	85711	104	1996	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	2	M	technician	85711	105	1996	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	2	M	technician	85711	106	1996	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
1	2	M	technician	85711	107	1996	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
